Parameter,Value,Uncertainty
A,138.24965525142304,0.9473465331016082
b,0.2778053823994098,0.008242105140146666
FWHM,73.06748649294306,0.299223969145387
d,-1079199.950988414,0.1737342966435921
Chi^2,436.57345939870356,
Reduced Chi^2,1.1280967943118956,
