Parameter,Value,Uncertainty
A,137.587495028725,0.9422235350131082
b,0.25610116831722085,0.007969746533549137
FWHM,72.83484094435312,0.29571939312711737
d,-699200.5357566337,0.17381810391469016
Chi^2,467.7800509037545,
Reduced Chi^2,1.218177215895194,
