Parameter,Value,Uncertainty
A,137.1299751042724,0.9439384108086698
b,0.24282738127950043,0.007701953152010227
FWHM,72.91482887928305,0.2991272932916945
d,1337600.1938904647,0.17394297184991425
Chi^2,508.7198753799751,
Reduced Chi^2,1.3145216418087213,
