Parameter,Value,Uncertainty
A,138.5937588364661,0.9490761054328705
b,0.2502539385096227,0.007909624070847474
FWHM,72.68068301020381,0.2960556469511374
d,-212799.77361483107,0.17285548302607687
Chi^2,459.6696284206391,
Reduced Chi^2,1.2096569168964189,
