Parameter,Value,Uncertainty
A,137.84965782371256,0.9474465393219498
b,0.25816216858209867,0.007969026057594837
FWHM,72.55181094511016,0.2967228143852835
d,-106400.33718926416,0.17320116158542928
Chi^2,535.3139530182127,
Reduced Chi^2,1.3904258519953576,
