Parameter,Value,Uncertainty
A,137.58583323982205,0.9439277629916754
b,0.2499926307725575,0.007908900720271757
FWHM,73.1055861293519,0.2990708135567948
d,1428800.2412885332,0.17400980913200365
Chi^2,468.74764972173926,
Reduced Chi^2,1.2335464466361559,
