Parameter,Value,Uncertainty
A,137.96429125639224,0.9467805611478134
b,0.2511774453248178,0.007879113416812081
FWHM,72.47449070923537,0.29508203005941724
d,-60800.03953231794,0.1730588677950223
Chi^2,506.9554374160906,
Reduced Chi^2,1.3201964516044027,
