Parameter,Value,Uncertainty
A,136.18939963407917,0.9374399364182155
b,0.24545371051457354,0.007781235377774495
FWHM,73.34802257597414,0.30064351670662776
d,-1368000.508342857,0.17508330392269558
Chi^2,517.1709188208821,
Reduced Chi^2,1.3467992677627139,
