Parameter,Value,Uncertainty
A,138.42573296905402,0.947432788602171
b,0.27248987073290587,0.008222097300142821
FWHM,72.58649591206955,0.2949921189723669
d,-744800.6845307407,0.17304683536098264
Chi^2,432.6501726638414,
Reduced Chi^2,1.1296349155713874,
