Parameter,Value,Uncertainty
A,136.57133220502328,0.9400556811673644
b,0.2630362764737799,0.008078367851750156
FWHM,72.82687193757808,0.29784505819063845
d,836000.122999867,0.17443972448072848
Chi^2,451.0010659554889,
Reduced Chi^2,1.1775484750796055,
