Parameter,Value,Uncertainty
A,212.87736098983942,1.381407464151784
b,0.2592080189804211,0.019518135368246346
FWHM,60.875126380245376,0.23686386612594199
d,-1155199.7139808494,0.13609715426103697
Chi^2,185.48825435142496,
Reduced Chi^2,1.7665548033469043,
