Parameter,Value,Uncertainty
A,214.80151236813882,1.395092389364988
b,0.2068577402486625,0.016816491382206027
FWHM,60.4217074346227,0.23526765468331262
d,-273599.71808804554,0.13481869244010386
Chi^2,253.52866505484525,
Reduced Chi^2,2.325951055549039,
