Parameter,Value,Uncertainty
A,210.52982155503872,1.3672609230428803
b,0.20925850008588703,0.016749249564613482
FWHM,61.69309262128595,0.24029586520400245
d,-2979200.2438100283,0.13756464190656123
Chi^2,215.2257262145541,
Reduced Chi^2,1.9389705064374243,
