Parameter,Value,Uncertainty
A,213.91729527223737,1.3870049862756268
b,0.23673498380434863,0.017895803267657148
FWHM,60.55150755059974,0.23443937977262463
d,410399.45850764716,0.13529031141511957
Chi^2,220.63021970680217,
Reduced Chi^2,2.005729270061838,
