Parameter,Value,Uncertainty
A,211.25907401461657,1.3734846821954327
b,0.20020949513327735,0.017125116678233975
FWHM,61.433290264275705,0.23992472941301396
d,1656799.7296697693,0.1370179329285418
Chi^2,219.93541801744476,
Reduced Chi^2,2.094623028737569,
