Parameter,Value,Uncertainty
A,210.77586845770125,1.367633434623821
b,0.2499119418914564,0.019770295682426508
FWHM,61.62411748296472,0.2400168838494874
d,-2507999.6138090612,0.137549614715234
Chi^2,208.3284360532536,
Reduced Chi^2,2.062657782705481,
