Parameter,Value,Uncertainty
A,211.8169139529795,1.3823744662285242
b,0.21011575637233035,0.016728498467031734
FWHM,60.885530103428145,0.23870701264198144
d,-440799.75070519606,0.13620141838632127
Chi^2,228.0998843696922,
Reduced Chi^2,2.0736353124517475,
