Parameter,Value,Uncertainty
A,211.78649328536238,1.3749712571986306
b,0.27302033203097065,0.020928946546753084
FWHM,61.32888752547966,0.23940934861009666
d,2583999.437826445,0.1369465636542608
Chi^2,210.0789857961257,
Reduced Chi^2,2.122009957536623,
