Parameter,Value,Uncertainty
A,210.29229095875297,1.366877189889821
b,0.19619852925890668,0.01608243727905159
FWHM,61.50365169703277,0.2390639390077562
d,-638400.2854071362,0.1373817247561554
Chi^2,185.8798789730074,
Reduced Chi^2,1.659641776544709,
