Parameter,Value,Uncertainty
A,184.23673652490112,1.2016750665310896
b,0.28058257172762174,0.025494160870970114
FWHM,64.26009156368804,0.2525898861887692
d,1428800.9779702465,0.14480253853819372
Chi^2,126.54505941219881,
Reduced Chi^2,1.56228468410122,
