Parameter,Value,Uncertainty
A,182.95067929250345,1.1992945861252402
b,0.2636599319577736,0.024824172161437476
FWHM,64.37570938002078,0.25490729328171097
d,1459200.7123068639,0.14533167835505664
Chi^2,167.65336859111304,
Reduced Chi^2,2.095667107388913,
