Parameter,Value,Uncertainty
A,184.9218391120371,1.2071834302190811
b,0.2828108449903678,0.027164439515896168
FWHM,64.01584110231357,0.252840403485769
d,562400.8767242405,0.1443225090029093
Chi^2,143.8351724535695,
Reduced Chi^2,1.8679892526437598,
