Parameter,Value,Uncertainty
A,185.15546285816066,1.2119093612532132
b,0.358386758039219,0.029398885734593507
FWHM,63.81300790768636,0.2542018600483956
d,-1124799.0160823914,0.14425403801861886
Chi^2,159.3795951945378,
Reduced Chi^2,2.017463230310605,
