Parameter,Value,Uncertainty
A,183.54346342401166,1.1967921554034477
b,0.2764047926949338,0.025944544168569842
FWHM,64.55319754722345,0.25416210490632074
d,1307200.7262818173,0.14545711468241734
Chi^2,132.59246369349012,
Reduced Chi^2,1.6574057961686264,
