Parameter,Value,Uncertainty
A,168.05306161256834,0.8713376452930613
b,0.1217950670792627,0.004872225306279484
FWHM,74.70138988344124,0.22766514757654008
d,1018399.7846150587,0.13412481238260687
Chi^2,438.9795379027696,
Reduced Chi^2,1.2296345599517355,
