Parameter,Value,Uncertainty
A,166.9567497875304,0.8670344950131568
b,0.12085193483177717,0.004919586653646367
FWHM,75.15773100431929,0.22991709481699893
d,486400.0138594795,0.13491759965684708
Chi^2,425.79702271339323,
Reduced Chi^2,1.2235546629695209,
