Parameter,Value,Uncertainty
A,166.85075753246875,0.8684846267180809
b,0.11643469792859447,0.004782274705805792
FWHM,74.85754045733592,0.2294000628662923
d,-288799.47342479415,0.1346901044234897
Chi^2,510.42223171699067,
Reduced Chi^2,1.445955330643033,
