Parameter,Value,Uncertainty
A,168.51068412056932,0.8760093134963539
b,0.11969773373683594,0.004884522477937849
FWHM,74.45510352556242,0.22831016172339072
d,-410399.4523076907,0.13363575332823333
Chi^2,498.9089145464561,
Reduced Chi^2,1.4336463061679774,
