Parameter,Value,Uncertainty
A,166.21379515147612,0.8626691743685715
b,0.11317330758966833,0.004707098561576259
FWHM,75.50890701705718,0.23054753538797754
d,-1474400.4906955047,0.1355024021285516
Chi^2,446.71044161133256,
Reduced Chi^2,1.2583392721445987,
