Parameter,Value,Uncertainty
A,167.31935481986883,0.8710976708058368
b,0.12219785374081235,0.004814277368141264
FWHM,74.88169550763509,0.23040567660219022
d,1124799.859263851,0.1345524533981275
Chi^2,448.9148674418128,
Reduced Chi^2,1.233282602862123,
