Parameter,Value,Uncertainty
A,169.20295176048606,0.8766421818693251
b,0.1285154752018512,0.005029128057122198
FWHM,74.70483442214403,0.2286635277210804
d,-775200.4423641438,0.13365864010057243
Chi^2,444.5894483413937,
Reduced Chi^2,1.2594601936016818,
