Parameter,Value,Uncertainty
A,168.29721980042362,0.8736691751697625
b,0.11831907423354925,0.0047946230062160195
FWHM,74.75669529491988,0.22889361936119096
d,501599.920869189,0.1339799212297262
Chi^2,440.2647795643063,
Reduced Chi^2,1.2366988190008603,
