Parameter,Value,Uncertainty
A,167.96308661670358,0.8715818395952258
b,0.1287570197023696,0.004983792535343075
FWHM,75.0149989701522,0.22980143729395736
d,866400.2340026305,0.1343923109143995
Chi^2,472.57683933634155,
Reduced Chi^2,1.3200470372523507,
