Parameter,Value,Uncertainty
A,167.55644915411276,0.8705585225712608
b,0.12558709398795642,0.004963566521655347
FWHM,74.99612729247129,0.22998749436974775
d,75999.9393637644,0.1345306046745187
Chi^2,478.05267704722314,
Reduced Chi^2,1.3542568754878843,
