Parameter,Value,Uncertainty
A,167.61555017069784,0.8718998169349459
b,0.1188523250073733,0.004797250772423493
FWHM,74.7885191490463,0.2295620160535382
d,-364799.91794230527,0.13431142157670536
Chi^2,491.27130000518895,
Reduced Chi^2,1.3761100840481484,
