Parameter,Value,Uncertainty
A,167.15436274544166,0.8661881753990156
b,0.12087102017014018,0.004892152142084705
FWHM,75.20641816848624,0.22906510481355863
d,106399.97430548628,0.1349151310698749
Chi^2,490.07965563525846,
Reduced Chi^2,1.3922717489638023,
