Parameter,Value,Uncertainty
A,167.97731676287617,0.8689274847883262
b,0.11960896334779847,0.004820001833234109
FWHM,75.09519873049044,0.22820429394004524
d,-349599.63987398444,0.13449099137743678
Chi^2,477.1778677727035,
Reduced Chi^2,1.3366326828367046,
