Parameter,Value,Uncertainty
A,167.28324324353326,0.8694596823526289
b,0.11998133115937648,0.00481670147608656
FWHM,74.98071801385848,0.22979117826369175
d,-638400.3714473018,0.13461462458904203
Chi^2,411.5159882938286,
Reduced Chi^2,1.1494860008207504,
