Parameter,Value,Uncertainty
A,167.15386077598012,0.8657418700397621
b,0.12319926117177464,0.004930936283935353
FWHM,75.175072802402,0.22855964984641255
d,608000.1801311463,0.13490015862880791
Chi^2,478.7266967073835,
Reduced Chi^2,1.356166279624316,
