Parameter,Value,Uncertainty
A,168.43494011281183,0.870642083933032
b,0.11805060889677349,0.004756907458167421
FWHM,75.1843694743938,0.22882236227453404
d,729600.4599554065,0.13433399763799136
Chi^2,458.5262429866847,
Reduced Chi^2,1.270155797747049,
