Parameter,Value,Uncertainty
A,167.73226816239793,0.8693624473830193
b,0.12423548552251225,0.004888195034682643
FWHM,74.94253121395937,0.2283508395625822
d,-714400.3133151247,0.1344243299487501
Chi^2,460.62888050016966,
Reduced Chi^2,1.2795246680560268,
