Parameter,Value,Uncertainty
A,168.8536014535463,0.8737610872268374
b,0.11811074862052837,0.0047819236814790455
FWHM,74.79859726293887,0.22782463380173668
d,-273599.5303529179,0.13383201552911558
Chi^2,427.5878360189729,
Reduced Chi^2,1.1943794302205948,
