Parameter,Value,Uncertainty
A,166.61231802926483,0.8676653663948838
b,0.128105839301248,0.004925562134101049
FWHM,75.2809998177635,0.23204628668137933
d,760000.3740754535,0.1351714819080494
Chi^2,457.05138986351807,
Reduced Chi^2,1.2556356864382365,
