Parameter,Value,Uncertainty
A,167.89875931748728,0.8709794408504422
b,0.12019992460657004,0.004883172086405658
FWHM,75.17382351493335,0.23044531675632732
d,1352800.17291652,0.1345324732744282
Chi^2,494.94211922136844,
Reduced Chi^2,1.4141203406324814,
