Parameter,Value,Uncertainty
A,168.25970909530616,0.8735606633751843
b,0.12012117951013751,0.004868256532346926
FWHM,74.54386674023273,0.22773862266454245
d,-1215999.6763167614,0.1338434739090122
Chi^2,464.1426864704592,
Reduced Chi^2,1.3185871774728954,
