Parameter,Value,Uncertainty
A,167.70771843021865,0.8702544128605053
b,0.11656296469610211,0.004778723771462175
FWHM,74.79689262443746,0.22812350107559323
d,638400.2057831582,0.13426889424118363
Chi^2,467.8271684764021,
Reduced Chi^2,1.321545673662153,
