Parameter,Value,Uncertainty
A,167.01437052128108,0.8694989723391999
b,0.11992211383494698,0.004857209668885439
FWHM,74.7537269017866,0.22921808607667796
d,-1003199.8066149995,0.1345384270982508
Chi^2,465.26835098770687,
Reduced Chi^2,1.31804065435611,
