Parameter,Value,Uncertainty
A,168.3400964570803,0.8693909647252522
b,0.11961705427566469,0.004845695744280921
FWHM,75.2693034644072,0.2286478614561177
d,1079199.9100472615,0.13446859852446436
Chi^2,429.78279223473396,
Reduced Chi^2,1.2140756842789096,
