Parameter,Value,Uncertainty
A,168.89778998754093,0.87243140924588
b,0.11779645584063046,0.004745877038749298
FWHM,74.96519749027617,0.2276745745156402
d,1337600.2473499181,0.13396716302653197
Chi^2,461.0846342575853,
Reduced Chi^2,1.2737144592750975,
