Parameter,Value,Uncertainty
A,167.25260716836806,0.8665512463811947
b,0.12111555091686126,0.004849880950421567
FWHM,75.11388211527817,0.228432321813471
d,-212799.87258493563,0.13476940205280272
Chi^2,432.7583567481135,
Reduced Chi^2,1.2122082822076008,
