Parameter,Value,Uncertainty
A,168.29139451957988,0.8719730170190468
b,0.12265627009295005,0.004837186044412127
FWHM,74.60790934408668,0.22689164958709604
d,30400.140744111875,0.13394844127988353
Chi^2,473.96131989200626,
Reduced Chi^2,1.3056785671956095,
