Parameter,Value,Uncertainty
A,168.10126510032595,0.8719089952995724
b,0.12517623619636678,0.004904882545717938
FWHM,74.76332565973945,0.22823558366838
d,349599.7836916249,0.13411732620887687
Chi^2,429.97305612648256,
Reduced Chi^2,1.1943696003513404,
