Parameter,Value,Uncertainty
A,171.76430494578025,0.8888952753619722
b,0.12124568639360293,0.004849072899968551
FWHM,73.50531004722838,0.22381468888373035
d,7.24581136615787e-07,0.13151951453941127
Chi^2,463.40378229465995,
Reduced Chi^2,1.301696017681629,
