Parameter,Value,Uncertainty
A,168.7306700067323,0.8735535830654274
b,0.11284965869264196,0.004688682827912551
FWHM,74.94279863163958,0.22879060918668243
d,-486399.7614025135,0.13398737234352567
Chi^2,462.50380811676865,
Reduced Chi^2,1.2991680003280017,
