Parameter,Value,Uncertainty
A,167.5408541907168,0.8687020886902335
b,0.12075091104951453,0.004820609358670373
FWHM,75.12804266617687,0.22943426778241036
d,-866400.0660681219,0.13465907666233928
Chi^2,433.7795497817677,
Reduced Chi^2,1.2049431938382436,
