Parameter,Value,Uncertainty
A,169.5368965693234,0.8796192894430862
b,0.12246456778793312,0.004847753024309646
FWHM,74.1473371402,0.22657669378016446
d,-1018399.8514470237,0.13300796059378212
Chi^2,457.5982991090841,
Reduced Chi^2,1.2711063864141225,
