Parameter,Value,Uncertainty
A,169.17712000429466,0.8851939509439678
b,0.45836601807774313,0.051180615038391185
FWHM,74.0040230717084,0.2515992306013424
d,-577599.657629828,0.1344953781076907
Chi^2,73.80565086233983,
Reduced Chi^2,1.1904137235861263,
