Parameter,Value,Uncertainty
A,168.0406916921318,0.8817491332924223
b,0.4473486935845662,0.05018509327454534
FWHM,74.11716374836628,0.2518848020472496
d,-1550400.2637238735,0.13499884388347733
Chi^2,94.07434134517793,
Reduced Chi^2,1.5173280862125471,
