Parameter,Value,Uncertainty
A,167.14245876432872,0.8735492355428658
b,0.3746663873817259,0.048712795955614806
FWHM,74.7978520040128,0.2520276032312054
d,-2264799.876193816,0.13574689740600823
Chi^2,95.12209751794491,
Reduced Chi^2,1.534227379321692,
