Parameter,Value,Uncertainty
A,168.54358484589324,0.8840171074832628
b,0.486409020237812,0.05293619961270045
FWHM,74.17644353573719,0.2550233488119026
d,-2386399.5733228913,0.13504809358014674
Chi^2,64.76654228448318,
Reduced Chi^2,1.0446216497497287,
