Parameter,Value,Uncertainty
A,169.26901815791254,0.8815106840472584
b,0.38801669205928896,0.047951265330824014
FWHM,74.36885512847174,0.24843516711989436
d,-607999.7321517711,0.134502485683245
Chi^2,90.07849944990849,
Reduced Chi^2,1.4528790233856208,
