Parameter,Value,Uncertainty
A,169.21251075926108,0.8819181203340337
b,0.41022685670932113,0.0494796259536543
FWHM,74.39460476705554,0.2503057659317786
d,-167199.52024076626,0.1346458415149731
Chi^2,81.57491252749986,
Reduced Chi^2,1.3157243956048366,
