Parameter,Value,Uncertainty
A,170.5723307208226,0.8898426851455497
b,0.40562060429937197,0.04758064764486456
FWHM,73.99436505215296,0.24840018596826235
d,1048800.2849555223,0.13370325037776612
Chi^2,78.57756672092192,
Reduced Chi^2,1.2673801084019665,
