Parameter,Value,Uncertainty
A,166.98963797047284,0.8731822116658953
b,0.4375088377826545,0.0526579447401272
FWHM,74.87175974479284,0.25558278514755617
d,2447200.258484819,0.13618518394054208
Chi^2,104.91854486941845,
Reduced Chi^2,1.6922345946680395,
